groupid;url;title;review_id;sentence_id;text;label;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;461;3;NEK JOS PUNO,PUNO GODINA RADI.?;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;462;1;Lijecnik kakav se rijetko viđa.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;462;2;Smiren, strucan, ljubazan...;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;462;3;Epiduralna bez ikakvih posljedica i bolova.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;462;4;Odusevio nas je pristupom na porodu.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;463;1;Osvježenje među hrvatskim doktorima.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;463;2;Stručan i otvoren za komunikaciju i objašnjenja.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;463;3;Izrazito smiren, stručan i pedantan liječnik, još bolji čovjek.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;463;4;Spreman pomoći u svakom trenutku.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;463;5;Moja preporuka!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;464;1;Topao, stručan, predivna osoba, olakšao mi je carski rez kojeg sam se jako bojala, pogladio mi čelo...;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;464;2;vrhunski liječnik i ČOVJEK!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;464;3;Svu sreću svijeta mu želim, iz dubine srca!!!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;465;1;Samo pohvale, dragom doktoru i cijelom osoblju Ambulante protiv boli u K. B. sestara milosrdnica.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;465;2;uz poštovanje.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;465;3;Uvijek lijepa riječ i stručna pomoć u ovim teškim vremenima.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;465;4;HVALA;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;466;1;Zahvaljujući dr Željku Ivanec, vraća mi se vjera u liječnike.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;466;2;Smiren, ljubazan, uvijek ima vremena za razgovor i odgovaranje na pitanja.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;466;3;Izuzetno pažljiv.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;466;4;Prvo je ČOVJEK, a onda liječnik.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;466;5;Hvala gospodine dr Ivanec Sanja Marinović;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;467;1;Liječnik za kojeg mogu reći da je poput anđela čuvara.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;467;2;Nakon užasnog iskustva sa punkcijom u klinici za infektivne bolesti Dr.Fran Mihaljević, došla sam kod njega i toliko mi je lijepo objasnio sve, dao anesteziju( koju mi nisu dali u klinici) i nakon toga mi davao brdo puta epiduralne radi ozljede kralježnice i akupunkture.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;467;3;Uživala sam svaki put kada bi bila kod njega jer sam znala da ću izaći sa manje boli i manje brige.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;467;4;Topla preporuka!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;468;1;Doktora Ivaneca volim zvati (bez pretjerivanja) anđelom.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;468;2;To je čovjek koji svojom toplinom pruža ljudima u teškim bolovima utjehu, a stručnošću pomoć i olakšanje koji su toliko potrebni.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;468;3;No na prvo mjesto stavljam njegovo srce jer je upravo toplina u tim situacijama onaj faktor koji je itekako ljekovit jer daje sigurnost i budi nadu...;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;468;4;Hvala mu od srca što je bio uz mog supruga, ali i mene.<3;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;469;1;Nakon nekoliko mjeseci bolova u leđima prvi doktor koji me temeljito pregledao i olaksao mi simptome.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;469;2;Iznimno smiren i ljubazan.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;469;3;Strpljivo odgovori na sva pitanja i nedoumice pacijenta.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;469;4;Pohvale i ostalom osoblju Ambulante za liječenje bol!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;470;1;Pozdrav svaka pohvala doktoru Željku Ivancu na svojoj stručnosti ljubaznosti!!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;470;2;Ljecim se u centru za bol i htjela bih pohvaliti cjelokupni tim a najviše doktora Ivanca!!!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;470;3;Rijetko naiđete na tako pristupačnog liječnika!!!!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;470;4;Svaka pohvala i neka vam svima bude uzor!!!!!!;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;471;1;Nisam nikada upoznala ugodnijeg lijecnika od dr.Ivanca.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;471;2;Odlican lijecnik,strucan,smiren.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;471;3;imala sam osjecaj da mi je prijatelj prilikom carskog reza.;positive;;
1;https://najdoktor.com/%C5%BDeljko-Ivanec/d17204;dr. Željko Ivanec;471;4;Imam samo rijeci hvale i divim se takvim lijecnicima;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;472;1;Doktorica Mazalin je vrlo ugodna osoba ,komunikacija sa njom odlična,imam veliko povjerenje u nju i zato sam joj povjerila brigu o svom zdravlju.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;473;1;Doktorica kod koje sam od mladosti, svaku dijagnostiku mi je točno odredila i brinula se da ozdravim.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;473;2;"Iako obzirom na svoju reputaciju ima veliki broj pacijenata, nikada to nećete osjetiti, kako u ordinaciji, tako niti u čekaonici, sve teče ""glatko"" i profesionalno, brzo i bezbolno i ugodno!";positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;474;1;Predivna doktorica,stručna.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;474;2;Poliklinika je na svjetskoj razini od higijene do usluge.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;474;3;Preporučam apsolutno svim ženama!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;474;4;Njen sam pacijent 30 godina!;neutral;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;475;1;Doktorica Mazalin je izuzetno stručna, profesionalna i ljubazna.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;475;2;Pacijent sam više od 10 godina i svakome bih je preporučila kao liječnika.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;475;3;Uvijek je spremna pomoći i rastumačiti nama laicima nalaze, koji su obično prožeti nerazumljivim frazama, tako da je sve jasno.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;476;1;Doktorica je precijenjena.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;476;2;Komentirala je moju težinu u stilu 'ajme kako si mršava tek sad vidim jer po licu ne bi rekla' (još zna da se mučim s tim jer sam spominjala za anamnezu).;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;476;3;Krajnje neprofesionalno.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;476;4;A prije termina je odlučila baš tada zvati majstore zbog neke crtice na zidu, dok sam ju ja morala čekati u ordinaciji (bez da se ispričala ili pitala je li to u redu samnom).;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;476;5;Kasnije je doktorica kod koje sam sad, počela sumnjati na policistične jajnike, što ona ni u jednom trenu nije spomenula nego mi je samo prepisivala lijek i rekla da dođem na kontrolu.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;476;6;Sve u svemu, nekako distancirana i imala sam osjećaj kao da sam samo još jedan broj u danu.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;476;7;Da se razumijemo, nije katastrofalna, ali nikako nije uspjela opravdati moja visoka očekivanja od pohvala koje sam čula i pročitala o njoj - i sve to uz paprene cijene.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;477;1;Doktorica Mazalin i cijelo osoblje su zbilja jako ljubazni, stručni i uvijek spremni pomoći savjetom i slično.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;477;2;Vodimo prvu trudnoću u poliklinici te ćemo sigurno nastaviti i dalje.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;478;1;Doktorica je izrazito brižna i profesionalna, nikad se nisam osjećala neugodno kod nje.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;478;2;Predivna, topla zaista se brine za bebice i majke.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;478;3;Njena briga je kao u majke.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;478;4;Definitivno omiljena kod svih mojih frendica, i ženskih osoba u obitelji, gotovo smo svi kod nje.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;479;1;Oduševljena sam sa novim prostorom i svime u poliklinici.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;479;2;Osjećala sam se kao da sam došla u neki drugi svijet, nisam nikad vidjela takav interijer za zdravstvenu ustanovu.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;479;3;Doktorica je bila divna, kao i dermatologica.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;479;4;Preporučam svakome!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;480;1;Doktorica Mazalin je jednom riječju - kraljica, kao liječnik savršena, svi dođemo sa nekom tremom, ali ona je puna razumijevanja i za tren se osjećate jako ugodno.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;480;2;Izuzetno je nježne ruke i puna razumijevanja, jedna draga i topla osoba..;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;481;1;Dr. Mazalin je vrlo draga i pristupačna doktorica, sa maksimalnom posvećenošću prema svom radu i pacijentima.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;481;2;Svaka preporuka.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;482;1;Predivan prostor poliklinike, nevjerojatno za zdravstvenu ustanovu.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;482;2;Doktorica je super, sve kako sam i očekivala s obzirom na komentare, odlična je bila i dermatologica.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;482;3;Sve pohvale, brzo dođem ponovno na pregled :);positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;483;1;Stručna ginekologinja kod koje sam već najmanje 10 godina.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;483;2;Ne bih ju mijenjala ni za što.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;483;3;Pažljiva i obazriva.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;483;4;Uvijek dostupna za dobar savjet.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;484;1;Prva doktorica koja je zapravo imala strpljenja me saslusati i odgovoriti mi na sva pitanja.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;484;2;Osoblje je ljubazno i strpljivo, napokon sam nasla ginekologa kod kojega se osjecam kao osoba, a ne broj.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;485;1;Da ponovno idem roditi, opet bi vodila trudnoću kod nje.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;485;2;Vodila je moju trudnoću i zaslužna je za to da je moja prva trudnoća u 39-oj godini prošla bez stresa i uzrujavanja, na čemu joj od srca hvala.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;485;3;Od početka do kraja-samo pohvale!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;486;1;Vodila sam cijelu trudnoću kod doktorice i mogu samo reći da bih bez razmišljanja to učinila i slj put.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;486;2;Vrijedilo je svake kune.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;486;3;Doktorica je strpljiva, detaljna, nježna.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;486;4;Ginekološki pregled je nelagodan psihički ali uz nju nisam osjetila nikakvu nelagodu i dobila sam sve potrebne informacije.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;486;5;Također je i sestra ljubazna i strpljiva.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;487;1;Bila sam prvi put kod nje i ugodno sam iznenađena.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;487;2;Dosta ginekoloških problema sam imala u prošlosti i sreća da sam po preporuci došla do dr. Mazalin za koju mogu reći samo riječi hvale.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;488;1;Zalim zbog izgubljenog vremena i dolaska kod dr. Mazalin....;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;488;2;suprug je isao samnom kako bi vidio ali radi polozaja bebe nisam uspjela napraviti 4D....ali isto tako doktorica ga nije pozvala da vidi ni taj bar 3D.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;488;3;I kada nazovete pitaju koji ste tjedan trufnoce za 4 D....pa vam tamo kazu da je to vec prekasno da se bebe okrenu pa se ne vide..;neutral;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;489;1;Ova žena svoj posao živi, voli ljude, želi pomoći, nije usmjerena na novac nego na dobrobit pacijenata.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;489;2;U kriznoj situaciji ona me tješila kao čovjek ali i intervenirala kao liječnik, pobrinula se za mene.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;490;1;Kod doktorice Mazalin sam bila dugi niz godina i žena je zakon!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;490;2;Jednostavna je, stručna, osjećam se tamo kao doma.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;490;3;Zadnji puta sam išla kod nove dr koja je isto super.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;490;4;Samo najbolje riječi za polikliniku Mazalin!<3;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;491;1;Godinama je moja ginekologica, temeljita, pedantna i stručna.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;491;2;Objasni svaki problem i iskrena je u pristupu.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;491;3;Osoblje u poliklinici je iznimno ljubazno i nastoje izaći u susret oko dogovora termina bez obzira kolika im je gužva.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;491;4;Doktorica Mazalin trenutno mi vodi trudnoću i prezadovoljna sam, odgovara i na upite poslane mailom, pohvale.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;492;1;Pregled ugodan, ljubazna, jasna i detaljna u odgovaranju, pristupačna, osoblje također za pohvalu, uglavnom svaka preporuka <3;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;493;1;Najljepše iskustvo ikad!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;493;2;:) Doktorica i sestra su iznimno ljubazne, pristupačne te se uz njih osjećate sigurno.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;493;3;Usluga i pristup su na zavidnoj razini!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;493;4;Svakako preporučujem polikliniku Mazalin!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;493;5;Vidimo se opet!:);positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;494;1;Vrlo jubazna i pristupačna sestra i dr. Mazalin.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;494;2;Pregled je obavljen brzo, nježno i bezbolno.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;494;3;Nema čekanja na red.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;494;4;Svakako peporučam svim ženama koje traže individualnost u pristupu.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;495;1;Doktorica je fantastična, pazljiva i stručna, pokazuje iznimnu brigu prema svojim pacijentima.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;495;2;Sestra isto tako, jako pristupačna, snalazljiva i brizna.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;495;3;Drago mi je da sam se prebacila kod njih.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;495;4;Nema cekanja .;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;495;5;Za svaku pohvalu!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;496;1;Doktorica ostavlja dojam da vas se želi što prije riješiti.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;496;2;Razgovor nastoji skratiti na minimum a dio razgovora i objašnjenja obavlja dok vrši sam pregled.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;496;3;Na komentar da mi je pregled bolan dobila sam nazad a kako ćete roditi.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;496;4;Sestra je osorna.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;496;5;Sve skupa, jako loše za pregled koji se plaća.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;496;6;Bolji tretman sam imala kod socijalnog ginekologa.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;497;1;U zadnje 3-4 godine koliko odlazim kod dr. Mazalin i s obzirom na svoje iskustvo imam samo riječi hvale za nju i sestru.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;497;2;Dr. Mazalin je vrhunski stručnjak te je uvijek vrlo susretljiva i voljna porazgovarati o svemu što pacijent pita.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;498;1;Dugo sam njezin pacijent i nikada nije bilo problema, imala sam problematicnu trudnocu i hpv sve je dobro vodila i obavila.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;498;2;Ona je više od izvrsnog ginekologa, ona poštuje, voli i liječi čovjeka.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;498;3;Od srca se Zahvaljujem!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;499;1;Njezino ophođenje je na zadovoljstvo svih pacijenatica i što je također važno sve bezbolno obzirom na njen vrlo strpljiv i pažljiv pristup svakom pregledu.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;499;2;Odlican strucnjak, izuzetno ljubazna i strpljiva u radu.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;500;1;Medicinska sestra je poprilično neljubazna.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;500;2;Bila sam potaknuta pozitivnim komentarima na ovoj stranici, no nažalost niti doktorica nije pokazala neki interes i potrošila je vrlo malo vremena na moj pregled.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;501;1;Vrlo loša reakcija prilikom komplikacija u trudnoci, pogresno savjetovanje i nemogucnost komunikacije s doktoricom.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;501;2;Sestra neljubazna, tesko je dobiti na telefon.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;501;3;Izrazito negativno iskustvo koje je zavrsilo prekidom trudnoce, bez da se saznao razlog jer su me odbili primiti tri dana zaredom.;negative;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;502;1;Tople preporuke, ljubazna, stručna i jasna u odgovaranju i objašnjavanju, Jedini liječnik kojem se uvijek veselim ići na pregled!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;503;1;Pri prvom pozivu u polikliniku sam bila potpuno oduševljena s pristupom , zatim pregled, objašnjenja , odgovori na upite.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;503;2;Potpuno zadovoljna.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;504;1;Nježna pri pregledu, ljubazna, stručna i jasna u odgovaranju i objašnjavanju.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;504;2;Ohrabruje pacijenticu i ostavlja prijateljski dojam.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;504;3;Preporuke!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;505;1;Njena sam pacijentica već godinama.;neutral;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;505;2;Stvarno po meni najbolji ginekolog u Zagrebu.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;505;3;Riješila mi je sve probleme, brzo, jednostavno i na krajnje ljubazan način.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;505;4;Jedini liječnik kojem se uvijek veselim ići na pregled!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;506;1;Pregled kod dr Tihane Mazalin je praktički bezbolan, izuzetno visoka razina znanja i profesionalnosti.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;506;2;Vrhunska dijagnostika i pomoć pacijentu.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;506;3;Definitivno naj-ginekolog za preporuku.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;506;4;Gorana Karan Antolić;neutral;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;507;1;Potpuno zadovoljna doktoricom.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;507;2;Susret s njom osim strucnosti daje i iskustvo opustenosti, dostojanstva, mira i povjerenja.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;507;3;Ima izvrsnu ravnotezu intelekta, empatije, jednostavnosti, visoke strucnosti i takticnosti.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;507;4;Nakon nje se uvijek jako dobro osjecam.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;508;1;Doktorica je iznimno draga, ljubazna i nježna.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;508;2;Pregled je bio bezbolan.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;508;3;Poliklinika je vrlo uredna i izuzetno lijepo uređena.;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;508;4;Sve u svemu odlično!;positive;;
1;https://najdoktor.com/Tihana-Mazalin/d16090;dr.med. Tihana Mazalin;508;5;Jedino moram reći da medicinska sestra djeluje malo napeto, nervozno i ne baš jako pristupačno..;negative;;
