groupid,url,title,review_id,sentence_id,text,label
2,https://najdoktor.com/danko-velimir-vrdoljak/d10011,Danko Velimir Vrdoljak,3,6,"Hvala Vam na svemu, imali smo sreću završiti kod Vas",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10012,Danko Velimir Vrdoljak,4,1,Došla sam u Kliniku za tumore spletom nesretnih okolnosti nenaručena kada su me iz druge bolnice ostavili na cjedilu sa tumorom u mišiću natkoljenice,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10013,Danko Velimir Vrdoljak,4,2,U kirurškoj ambulanti primila me ljubazna djelatnica Marijana koja je odmah primjetila da sam mlada osoba (30g) ostavljena bez medicinske pomoći i odmah zatražila pomoć za mene,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10014,Danko Velimir Vrdoljak,4,3,Istog momenta primio me profesor Vrdoljak sa divnom sestrom Marijom iz odjela onkološke kirurgije,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10015,Danko Velimir Vrdoljak,4,4,U jednoj posjeti dobila sam sve detaljne informacije i termin za operaciju,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10016,Danko Velimir Vrdoljak,4,5,"Ne mogu izraziti svoju duboku zahvalnost jednom od najvećih kirurga u RH, primio me, obradio, operirao bez ijedne komplikacije i izvadio tumor od 6 cm",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10017,Danko Velimir Vrdoljak,4,6,"Noga zarasta savršeno, ožiljak će za par mjeseci biti doslovno pa i nevidljiv",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10018,Danko Velimir Vrdoljak,4,7,"Iako profesor nije netko s kim možete ćaskati o svojoj dijagnozi, on je prestručan da opisuje nama pacijentima detalje liječenja",mixed
2,https://najdoktor.com/danko-velimir-vrdoljak/d10019,Danko Velimir Vrdoljak,4,8,"Ulijeva povjerenje, miran je, staložen i s razlogom jedan od najboljih",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10020,Danko Velimir Vrdoljak,5,1,"Prof Vrdoljak uspješno, brzo i kvalitetno operirao majku",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10021,Danko Velimir Vrdoljak,5,2,Radilo se o proširenoj bolesti,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10022,Danko Velimir Vrdoljak,5,3,"Prije nekoliko godina istu bolest imao je i djed, samo su nas otpratili kući",negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10023,Danko Velimir Vrdoljak,5,4,Trenutno čekamo kemoterapije i nadamo se najboljem,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10024,Danko Velimir Vrdoljak,5,5,"Bolnica, osoblje za svaku pohvalu Profesor doktor svog zanata u svakom pogledu",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10025,Danko Velimir Vrdoljak,5,6,Ne daj dragi Bože da ova naša država izgubi takvog liječnika,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10026,Danko Velimir Vrdoljak,5,7,Smatram da su za barem duplo premalo plaćeni svi liječnici i medicinsko osoblje,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10027,Danko Velimir Vrdoljak,5,8,Hvala,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10028,Danko Velimir Vrdoljak,6,1,DOKTOR ZA POŽELJETI,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10029,Danko Velimir Vrdoljak,6,2,"POŽRTVOVAN, SVAKI PROBLEM POKUŠA RIJEŠITI NA NAJBOLJI MOGUĆI NAČIN",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10030,Danko Velimir Vrdoljak,6,3,SASLUŠA PACIJENTA I JASMO MO ODGOVORI NA NJEGOVO PITANJE,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10031,Danko Velimir Vrdoljak,6,4,I OPET KADA BI TREBALA OPERACIJU BILA BI NJEGOV PACIJENT,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10032,Danko Velimir Vrdoljak,6,5,lJERKA VEŠLIGAJ,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10033,Danko Velimir Vrdoljak,7,1,IMA SRCE VELIKO KAO KUĆA I UVIJEK JE SPREMAN SVAKOME POMOĆI,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10034,Danko Velimir Vrdoljak,7,2,"VODLI PRODISKUTIRATI ONO ŠTO ĆE SE RADITI, AKO NEŠTO NIJE OK, PACIJENTU UPOZORI I DA MU RJEŠENJE ŠTO I KAKO DALJE",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10035,Danko Velimir Vrdoljak,7,3,"SUSRETLJIV, LJUBAZAN,OBZIRAN I UVIJEK USKOČI KADA GA SE ZATREBA",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10036,Danko Velimir Vrdoljak,7,4,Ljerka Vešligaj,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10037,Danko Velimir Vrdoljak,8,1,"O čovjeku i vrhunskom liječniku koji mi je spasio život kada sam možda i sam već bio odustao od borbe za isti ne mogu, i kada bih htio, reći ništa negativno",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10038,Danko Velimir Vrdoljak,8,2,Njegovu stručnost potvrđuje činjenica da evo sada 3 godine nakon što mi je operirao karcinom gušterače kuckam po tipkovnici,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10039,Danko Velimir Vrdoljak,8,3,"Njegov karakter, pristup pacijentu ( bar što se mene tiče ), njegova snaga i vrijeme koje mi je posvetio razgovarajući samnom kao da se znamo 100 godina je neprocjenjivo i bojim se da nemam dovoljno dobrih riječi za napisati kojima bih to njegovo dobro opisao",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10040,Danko Velimir Vrdoljak,8,4,I ovim putem se želim zahvaliti profesoru Vrdoljaku za sve što je učinio za mene,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10041,Danko Velimir Vrdoljak,8,5,"S osobitim poštovanjem, Vlado Ratković",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10042,Danko Velimir Vrdoljak,9,1,Prije 18 godina nakon diagnoze kc dojke operirao me dr Vrdoljak u rekordnom roku,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10043,Danko Velimir Vrdoljak,9,2,"Tada, na klinici za tumore u Zagrebu nakon pregleda rekao je nema se što čekati možda je jučer bilo kasno",negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10044,Danko Velimir Vrdoljak,9,3,Pakujte stvari i prekosutra da ste ovdje u bolnici,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10045,Danko Velimir Vrdoljak,9,4,I eto mene nakon 18 godina još sam tu,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10046,Danko Velimir Vrdoljak,9,5,Od srca mu hvala,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10047,Danko Velimir Vrdoljak,9,6,Klinika kao takva u građevinskom i prostornom obliku u ono vrijeme bila čista katastrofa,negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10048,Danko Velimir Vrdoljak,9,7,No dr Vrdoljak mi je stvarno ulio čvrsto pouzdanje da na kraju bude sve dobro,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10049,Danko Velimir Vrdoljak,9,8,HVALA VAM,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10050,Danko Velimir Vrdoljak,9,9,Jagoda iz Varaždina,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10051,Danko Velimir Vrdoljak,10,1,"Neljubazan, nezainteresiran za pomoć onima kojima je pomoć doista potrebna, bojim se da je dio političkog uhljeba",negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10052,Danko Velimir Vrdoljak,10,2,Jeli u pitanju nedostatna nagrada bolesnika da bi pomogao bolesnom,negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10053,Danko Velimir Vrdoljak,10,3,"ne znam, razočarali smo se iako smo polagali velike nade upravo zbog ovih pohvala",negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10054,Danko Velimir Vrdoljak,11,1,"Profesor Vrdoljak me je primio u rekordnom vremenu, na čemu mu i ovom prilikom zahvaljujem",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10055,Danko Velimir Vrdoljak,11,2,"Hvala, Marica Bobovčan",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10056,Danko Velimir Vrdoljak,12,1,"Sve najbolje o prof Vrdoljaku stručan,profesionalan,operirao me prije pet godina,(op na jetri),,jer da nije bilo profesora ne znam gdje bi sada bila",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10057,Danko Velimir Vrdoljak,12,2,Hvala profesoru,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10058,Danko Velimir Vrdoljak,12,3,"Nada Stanić,Slavonski Brod",neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10059,Danko Velimir Vrdoljak,13,1,"ljubazan, susretljiv i veliki stručnjak",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10060,Danko Velimir Vrdoljak,13,2,kad čovjek osjeti pri prvom susretu da je na pravom mjestu tj na najboljem kojem može biti u tim trenutcima,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10061,Danko Velimir Vrdoljak,13,3,takav dojam ostavlja prof Vrdoljak na pacijente i obitelj,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10062,Danko Velimir Vrdoljak,13,4,"obitelj Rodić, Pakrac",neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10063,Danko Velimir Vrdoljak,14,1,najbolji doktor na svijetu uvijek ću ga se sjećati i biti mu zahvalna do kraja života operirao me je prije tri i pol godine i evo me među živim iako su prije dr vrdoljaka mnogi digli ruke od mene još jedno veliko hvala i lijep pozdrav iz podgore,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10064,Danko Velimir Vrdoljak,14,2,gospođa Šimunović,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10065,Danko Velimir Vrdoljak,15,1,"Da nije bilo ovog doktora, njegove hrabrosti i znanja, s 26 godina bila bih osudena na zivot s vrecicom (stomom)",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10066,Danko Velimir Vrdoljak,15,2,Zahvalna do neba i nazad,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10067,Danko Velimir Vrdoljak,16,1,"arogantan, katastrofalan, ne bih vise trosila rijeci, ovo je i vise nego dovoljno,",negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10068,Danko Velimir Vrdoljak,16,2,"umisljen, bahat, a to kolko zna je upitno,,",negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10069,Danko Velimir Vrdoljak,16,3,"nije za preporuku, puno je boljih kirurga",negative
2,https://najdoktor.com/danko-velimir-vrdoljak/d10070,Danko Velimir Vrdoljak,17,1,Imam samo rijeci hvale i za doktora i za svo osoblje s kojim sam se susrela,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10071,Danko Velimir Vrdoljak,17,2,Doktor je operirao mog oca i svakako bih ga preporucila,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10072,Danko Velimir Vrdoljak,17,3,"Svo osoblje s intenzivne, ali i s odjela na kojem se oporavljao se divno odnosilo i prema njemu kao pacijentu i prema svoj nasoj obitelji koja ga je posjecivala",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10073,Danko Velimir Vrdoljak,17,4,Strpljivo su nam objasnjavali sve faze prije i poslije operacije i odgovarali su nam na sva pitanja,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10074,Danko Velimir Vrdoljak,17,5,Bolnica je jako dobro sredena i odrzavana,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10075,Danko Velimir Vrdoljak,17,6,SVAKA CAST i HVALA,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10076,Danko Velimir Vrdoljak,18,1,Moj otac se liječio na klinici 2001-2002 g,neutral
2,https://najdoktor.com/danko-velimir-vrdoljak/d10077,Danko Velimir Vrdoljak,18,2,"Imamo samo mnogo pohvala o radu, profesionalnosti, ljubaznosti, strpljenju, kako od samog gosp doktora D Vrdoljak tako i od osoblja na čelu sa sestrom Dragicom Šešek",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10078,Danko Velimir Vrdoljak,18,3,"Još jednom, puno hvala za sve učinjeno, a posebno na velikom razumijevanju i podršci u tim teškim trenucima",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10079,Danko Velimir Vrdoljak,18,4,Drago mi je da je tako ostalo sve do danas,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10080,Danko Velimir Vrdoljak,18,5,"Uvijek zahvalni-obitelj Lončarić i Filković / Zagreb, 12 10 2011",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10081,Danko Velimir Vrdoljak,19,1,jasminka Sve riječi pohvale i zahvalnosti prof sc dr D Vrdoljaku za operaciju jetre-spasio me,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10082,Danko Velimir Vrdoljak,19,2,"Vrlo profesionalan,etičan i vrijedan liječnik",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10083,Danko Velimir Vrdoljak,19,3,"Sestre na Kirurgiji II i intenzivnoj-dobre,pažljive i brižne",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10084,Danko Velimir Vrdoljak,19,4,Svima HVALA od srca,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10085,Danko Velimir Vrdoljak,20,1,Izvrstan u svakom pogledu,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10086,Danko Velimir Vrdoljak,20,2,"Kad pogledam što taj čovjek sve napravi u jednom danu, zaista se pitam da li je supermen;) uopće nije čudno da ne može sa svima čavrljati, koliko ljudi mu dnevno prođe ispred očiju",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10087,Danko Velimir Vrdoljak,20,3,"Jako sam sretna da me baš on operirao, i niko drugi",positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10088,Danko Velimir Vrdoljak,20,4,Da me bar pozove na kavu :D,positive
2,https://najdoktor.com/danko-velimir-vrdoljak/d10089,Danko Velimir Vrdoljak,21,1,"Ostavlja dojam čovjeka s kojim biste se mogli i družiti izvan bolnice, jedino što nevjerojatno malo govori, a pacijenti bi rado nešto i čuli",mixed
2,https://najdoktor.com/danko-velimir-vrdoljak/d10090,Danko Velimir Vrdoljak,21,2,"Glavna sestra (kojoj sam nažalost zaboravila ime) sve drži pod kontrolom, izvrsna je, a i utješit će vas ako treba",positive
2,https://najdoktor.com/marko-margaritoni/d15380,Marko Margaritoni,1,1,Profesor je iznimno stručan,positive
2,https://najdoktor.com/marko-margaritoni/d15381,Marko Margaritoni,1,2,"Ima vrlo jasan i komunikativan pristup (osobno, porukama i mailom)",positive
2,https://najdoktor.com/marko-margaritoni/d15382,Marko Margaritoni,1,3,Osoblje ga prati u svakom pogledu,positive
2,https://najdoktor.com/marko-margaritoni/d15383,Marko Margaritoni,1,4,Osjećala sam se vrlo sigurno i zadovoljno,positive
2,https://najdoktor.com/marko-margaritoni/d15384,Marko Margaritoni,2,1,Sve pohvale dr Marku Margaritoniju,positive
2,https://najdoktor.com/marko-margaritoni/d15385,Marko Margaritoni,2,2,"Da ih je barem više ,takvih kao on,u našim bolnicama",positive
2,https://najdoktor.com/marko-margaritoni/d15386,Marko Margaritoni,2,3,Ja i moja obitelj vječno zahvalni,positive
2,https://najdoktor.com/marko-margaritoni/d15387,Marko Margaritoni,3,1,"Zaista je lijepo vidjeti nekoga to svoj posao obavlja profesionalno, odgovorno i humano a sve u cilju svih nas i našega zdravlja",positive
2,https://najdoktor.com/marko-margaritoni/d15388,Marko Margaritoni,3,2,Veliko Hvala doktoru Marku Margaritoniju,positive
2,https://najdoktor.com/marko-margaritoni/d15389,Marko Margaritoni,4,1,Svaka čast za doktora Margaritonija,positive
2,https://najdoktor.com/marko-margaritoni/d15390,Marko Margaritoni,4,2,"U teškim trenutcima je najvažnije imati doktora koji zna svoj posao, koji drži do pacijenta da ti pomogne i koji je organiziran tako da svi dođu na red, i koji misli za vas",positive
2,https://najdoktor.com/marko-margaritoni/d15391,Marko Margaritoni,4,3,Cijela bolnica ga poštuje i tako i treba biti,positive
2,https://najdoktor.com/marko-margaritoni/d15392,Marko Margaritoni,4,4,"Moj osobni doživljaj je da čovjek ne staje, ne može ovo svatko raditi, koliko ima pacijenata čovjek bi se umorio da svakome kaze samo ""dobar dan"" ali me veseli kad Bog stavi prave ljude na pravo mjesto ,e to je dr Margaritoni",positive
2,https://najdoktor.com/marko-margaritoni/d15393,Marko Margaritoni,4,5,Uz malo poštovanja prema njemu dobile smo apsolutno sve,positive
2,https://najdoktor.com/marko-margaritoni/d15394,Marko Margaritoni,4,6,Neizmjerno zahvalna za mamu,positive
2,https://najdoktor.com/marko-margaritoni/d15395,Marko Margaritoni,5,1,Jedan od zaista strucnih lijecnika specijalista u Dubrovniku koji je dosao do vrhunskih razina strucnosti iskljucivo svojim trudom a ne po stranackim iskaznicama ili poznanstvima,positive
2,https://najdoktor.com/marko-margaritoni/d15396,Marko Margaritoni,5,2,"Takodjer, jedan je od rijetkih lijecnika u Dubrovniku koji su i vrhunski strucnjaci i ostali su raditi u Dubrovniku",positive
2,https://najdoktor.com/marko-margaritoni/d15397,Marko Margaritoni,5,3,"Nadalje, vjerojatno je jedini zaposlenik Du bolnice kojega nikad za vrijeme radnog vremena nema u kaficima",positive
2,https://najdoktor.com/marko-margaritoni/d15398,Marko Margaritoni,5,4,"Njegovo radno vrijeme znaci naporni rad s pacijenticama, i to barem do 17 ili cak 18.00 sati (dok su mnogi njegovi kolege slicne specijalnost vec oko 13.30 ili 14.00 sati u japankama i bermudama)",positive
2,https://najdoktor.com/marko-margaritoni/d15399,Marko Margaritoni,6,1,Prof Margaritoni nije od onih dr koji će vas držati za ruku ali je vrhunski stručnjak i uistinu posvećen svojim pacijentima i brine o istim,mixed
2,https://najdoktor.com/marko-margaritoni/d15400,Marko Margaritoni,6,2,Ja sam prezadovoljna,positive
2,https://najdoktor.com/marko-margaritoni/d15401,Marko Margaritoni,6,3,Kada sam došla prvi put prestrašena sa uznapredovalim karcinom dojke i vertigom u isto vrijeme zaista se zauzeo za mene organizirao sve moguće pretrage u jednom danu ( za istu situaciju mojoj prijteljici u Splitu je trebal)zvao me osbno za svaki nalazo 2tj,positive
2,https://najdoktor.com/marko-margaritoni/d15402,Marko Margaritoni,6,4,"Istina treba ga slušat i to je uredu jer sve lipo objasni a neupakirava ništa,to nije dobro za one koji dođu dr sa zahtjevima i čine se pametniji od dr",positive
2,https://najdoktor.com/marko-margaritoni/d15403,Marko Margaritoni,6,5,Još jednom hvala prof Margaritoni,positive
2,https://najdoktor.com/marko-margaritoni/d15404,Marko Margaritoni,6,6,DB treba biti zahvalna da je ostao tu,positive
2,https://najdoktor.com/marko-margaritoni/d15405,Marko Margaritoni,6,7,"A za ove sa negativnim komentarim pitanje, zašto onda ima toliko pacijenat",negative
2,https://najdoktor.com/marko-margaritoni/d15406,Marko Margaritoni,6,8,Pa svaki ali baš svaki dan radi i nakon svog radnog vremena,neutral
2,https://najdoktor.com/marko-margaritoni/d15407,Marko Margaritoni,6,9,Zahvalna- Slavka Razlog,positive
2,https://najdoktor.com/marko-margaritoni/d15408,Marko Margaritoni,7,1,Toliko ružnih komentara ste ostavili za dr Margaritonija što je stvarno nepravedno kad znamo koliko života je taj čovjek spasio,negative
2,https://najdoktor.com/marko-margaritoni/d15409,Marko Margaritoni,7,2,"Istina je da je često nervozan, nestrpljiv pa i neljubazan, ali gdje bi stigao da sa svakom pacijenticom ulazi u ćakule",mixed
2,https://najdoktor.com/marko-margaritoni/d15410,Marko Margaritoni,7,3,"Pokušava nas što više primiti i pregledati, naručuje na redovite kontrole, ugovara UZV pa i magnete",positive
2,https://najdoktor.com/marko-margaritoni/d15411,Marko Margaritoni,7,4,"E sad, za ruku ne drži, ali ni ne treba",neutral
2,https://najdoktor.com/marko-margaritoni/d15412,Marko Margaritoni,8,1,Neugodna iskustva sa dr Margaritonijem,negative
2,https://najdoktor.com/marko-margaritoni/d15413,Marko Margaritoni,8,2,"Komunikacija između pacijenta i njega uopće ne postoji, svojom bahatošću izaziva strah, i nedovoljna informariranost pacijenta oko svoje dijagnoze",negative
2,https://najdoktor.com/marko-margaritoni/d15414,Marko Margaritoni,9,1,"Ukoliko ste imali lošu sreću da ste dodijeljeni doktoru Margaritoniju, kao prvo, primite moju sućut",sarcastic
2,https://najdoktor.com/marko-margaritoni/d15415,Marko Margaritoni,9,2,"Doktor Margaritoni je bahat, neljubazan, izrazito grub prilikom pregleda, arogantan",negative
2,https://najdoktor.com/marko-margaritoni/d15416,Marko Margaritoni,9,3,"Svjedočit će te njegovom izderavanju na vas, čovjek koji ne može kontrolirati svoj izljeve bijesa, dernjava i svađa sa ostalim kolegama doktorima, sestrama, udaranje i lupanje vratima",negative
2,https://najdoktor.com/marko-margaritoni/d15417,Marko Margaritoni,9,4,Strah i trepet kod sestara na njegovom odijelu koje će vas upozoravati kako morate šutjeti pred njegovim vratima kako ne bi kod doktora unijele još dodatne nervoze,negative
2,https://najdoktor.com/marko-margaritoni/d15418,Marko Margaritoni,9,5,"Informirati se za svoje zdravlje, osim onog što vam on kaže, ne smijete, jer doktor nema vremena za vaša glupa pitanja a i stvarate mu sumnju da nemate povjerenja u njega, zbog čega će vas često i kritizirati",negative
2,https://najdoktor.com/marko-margaritoni/d15419,Marko Margaritoni,9,6,Sestra na ojelu koja mu je posebno draga pati od demencija zbog toga će vas optuživati i napadati za nešto što niste krivi,negative
2,https://najdoktor.com/marko-margaritoni/d15420,Marko Margaritoni,9,7,Doktor Robert Selmani na istom odjelu je čista suprotnost doktoru Margaritoniju,neutral
2,https://najdoktor.com/marko-margaritoni/d15421,Marko Margaritoni,9,8,"Doktor Selmani ima vremena za svoje pacijente, pun je suosjećanja, brige, pažljiv je i kao prvo čovjek a tek onda doktor kakvog pacijenti definitivno trebaju",positive
2,https://najdoktor.com/marko-margaritoni/d15422,Marko Margaritoni,10,1,"Imala sam operaciju fibroadenoma, ožiljak koji je ostao nije bio ravan, nisam dobila upute kako postupati sa njim, na kraju imam atrofični ožiljak",negative
2,https://najdoktor.com/marko-margaritoni/d15423,Marko Margaritoni,11,1,"Odličan liječnik, možemo biti sretne da je jedan takav stručnjak ostao u našoj bolnici",positive
2,https://najdoktor.com/marko-margaritoni/d15424,Marko Margaritoni,11,2,"Vrlo stručan, pun razumijevanja, točan, direktan, sve riječi pohvale",positive
2,https://najdoktor.com/marko-margaritoni/d15425,Marko Margaritoni,11,3,"Sanja Violić, prof matematike",neutral
2,https://najdoktor.com/marko-margaritoni/d15426,Marko Margaritoni,12,1,"Posljednjih desetak mjeseci, zbog liječenja teške bolesti, bio sam u prilici upoznati velik broj klinika, doktora i osoblja od Zagreba, Splita i Dubrovnika",neutral
2,https://najdoktor.com/marko-margaritoni/d15427,Marko Margaritoni,12,2,"Samim tim, smatram se dovoljno sposoban procijeniti kvalitet usluge i liječenja",neutral
2,https://najdoktor.com/marko-margaritoni/d15428,Marko Margaritoni,12,3,Usporedbe se nameću same od sebe,neutral
2,https://najdoktor.com/marko-margaritoni/d15429,Marko Margaritoni,12,4,"Odjel kojim rukovodi Doc dr sc Marko Margaritoni pružio mi je skrb po najvišim hrvatskim, a usudio bih se reči i europskim standardima",positive
2,https://najdoktor.com/marko-margaritoni/d15430,Marko Margaritoni,12,5,"Osim organizacijske sposobnosti, doktor je pokazao visoko stručno, kvalitetno i predano liječenje",positive
2,https://najdoktor.com/marko-margaritoni/d15431,Marko Margaritoni,12,6,"Besprijekorno precizno, koncentrirano i predano pristupa svakom zahvatu",positive
2,https://najdoktor.com/marko-margaritoni/d15432,Marko Margaritoni,12,7,"Iako ima velik broj pacijenata, svakom ponaosob pristupa jednako pažljivo",positive
2,https://najdoktor.com/marko-margaritoni/d15433,Marko Margaritoni,12,8,"Nikada, kad je on u pitanju, nemate osjećaj da ste samo broj u nizu bolesnika",positive
2,https://najdoktor.com/marko-margaritoni/d15434,Marko Margaritoni,12,9,"Svakom zna povijest bolesti, stupanj liječenja a nije mu teško posjetiti bolesnika čak i praznikom i vikendom",positive
2,https://najdoktor.com/marko-margaritoni/d15435,Marko Margaritoni,12,10,"Stoga - moje najviše mišljenje i najbolje ocjene za njegov nadasve odgovoran, stručan i human rad",positive
2,https://najdoktor.com/marko-margaritoni/d15436,Marko Margaritoni,12,11,Dubrovnik može biti sretan da ga ima u svojoj bolnici,positive
2,https://najdoktor.com/marko-margaritoni/d15437,Marko Margaritoni,13,1,"Moje iskustvo je za duboki naklon i dr Margaritoniju i odjelu ""plastike""",positive
2,https://najdoktor.com/marko-margaritoni/d15438,Marko Margaritoni,13,2,"Priče o navodnoj aroganciji, strahovladi kao ni mišljenja drugih liječnika me i dalje ne zanimaju",neutral
2,https://najdoktor.com/marko-margaritoni/d15439,Marko Margaritoni,13,3,"Koraktan, konkretan i učinkovit, to je ono što je bitno",positive
2,https://najdoktor.com/marko-margaritoni/d15440,Marko Margaritoni,13,4,Respect,positive
2,https://najdoktor.com/marko-margaritoni/d15441,Marko Margaritoni,14,1,"dotični liječnik glumi boga niti ga cjene kolege ni spremačice ni sestre u bolnici,a da ne govorim na njegovom odjelu koji mu ne štima i nikad mu neće štimati",negative
2,https://najdoktor.com/marko-margaritoni/d15442,Marko Margaritoni,14,2,"sreća njegova što zidovi nemaju uši u bolnici pa bi čuo kako ga "" cijene i vole""",sarcastic
2,https://najdoktor.com/marko-margaritoni/d15443,Marko Margaritoni,14,3,a o njegovoj stručnosti bi se dalo diskutirati,negative
2,https://najdoktor.com/marko-margaritoni/d15444,Marko Margaritoni,15,1,Odličan liječnik i veliki stručnjak,positive
2,https://najdoktor.com/marko-margaritoni/d15445,Marko Margaritoni,15,2,Na prvom pregledu kod njega je bio jako informativan i objasnio je sve što se tiče mog stanja,positive
2,https://najdoktor.com/marko-margaritoni/d15446,Marko Margaritoni,15,3,Ali već drugi pregled mi je djelovao kao na pokretnoj traci: žene se samo smjenjuju a on ih pokušava što više pregledati,mixed
2,https://najdoktor.com/marko-margaritoni/d15447,Marko Margaritoni,15,4,Ali s obzirom da je najtraženiji i najstručniji doktor spremna sam preći preko neugodnosti da dijelim ordinaciju s još jednom ženom za vrijeme pregleda u korist toga da me pregleda stručnjak koji ne čini to ih obijesti nego želje da što više ljudi pomogne,mixed
2,https://najdoktor.com/marko-margaritoni/d15448,Marko Margaritoni,16,1,"Odličan liječnik, možemo biti sretne da je jedan takav stručnjak osato u našoj bolnici i oformio ekipu za liječenje karcinoma dojke",positive
2,https://najdoktor.com/marko-margaritoni/d15449,Marko Margaritoni,16,2,"Vrlo stručan, pun razumijevanja, točan, direktan, sve riječi pohvale",positive
2,https://najdoktor.com/marko-margaritoni/d15450,Marko Margaritoni,17,1,Cijenim ga kao liječnika i mislim da mu je pacijent na prvome mjestu,positive
2,https://najdoktor.com/marko-margaritoni/d15451,Marko Margaritoni,17,2,"Ima doduše malo nadmen stav i promjenjivog je raspoloženja, a li s obzirom koliki teret nosi na leđima nije ni čudno",mixed
2,https://najdoktor.com/marko-margaritoni/d15452,Marko Margaritoni,17,3,"Svakako odjel mu štima, kako kažu strahovladom nad kolegama, ali to je kod nas jedini način",mixed
2,https://najdoktor.com/marko-margaritoni/d15453,Marko Margaritoni,17,4,Ako pustiš da se banda raspusti pate najviše pacijenti,sarcastic
2,https://najdoktor.com/marko-margaritoni/d15454,Marko Margaritoni,17,5,A ono što je najvažnije rezultati u liječenju bolesti dojke su odlični,positive
